block dimensions: 158 x 40
140 5, (142.414, 29.306)
141 5, (143.448, 29.995)
142 5, (144.483, 30.684)
143 5, (145.517, 31.373)
144 5, (146.552, 32.062)
145 5, (147.586, 32.751)
146 5, (148.621, 33.440)
147 5, (149.655, 34.129)
148 5, (150.690, 34.818)
149 5, (151.724, 35.507)
150 5, (152.759, 36.196)
151 5, (153.793, 36.885)
152 5, (154.828, 37.574)
153 5, (155.862, 38.263)
154 5, (156.897, 38.952)
155 5, (157.931, 39.642)
156 5, (158.966, 40.331)
157 5, (160.000, 41.020)
0 6, (0.000, 7.154)
1 6, (1.014, 7.154)
2 6, (2.029, 7.154)
3 6, (3.043, 7.154)
4 6, (4.058, 7.154)
5 6, (5.072, 7.154)
6 6, (6.087, 7.154)
7 6, (7.101, 7.154)
8 6, (8.116, 7.154)
9 6, (9.130, 7.154)
10 6, (10.145, 7.154)
11 6, (11.159, 7.154)
12 6, (12.174, 7.154)
13 6, (13.188, 7.154)
14 6, (14.203, 7.154)
15 6, (15.217, 7.154)
16 6, (16.232, 7.154)
17 6, (17.246, 7.154)
18 6, (18.261, 7.154)
19 6, (19.275, 7.154)
20 6, (20.290, 7.154)
21 6, (21.304, 7.154)
22 6, (22.319, 7.154)
23 6, (23.333, 7.154)
24 6, (24.348, 7.154)
25 6, (25.362, 7.154)
26 6, (26.377, 7.154)
27 6, (27.391, 7.154)
28 6, (28.406, 7.154)
29 6, (29.420, 7.154)
30 6, (30.435, 7.154)
31 6, (31.449, 7.154)
32 6, (32.464, 7.154)
33 6, (33.478, 7.154)
34 6, (34.493, 7.154)
35 6, (35.507, 7.154)
36 6, (36.522, 7.154)
37 6, (37.536, 7.154)
38 6, (38.551, 7.154)
39 6, (39.565, 7.154)
40 6, (40.580, 7.154)
41 6, (41.594, 7.154)
42 6, (42.609, 7.154)
43 6, (43.623, 7.154)
44 6, (44.638, 7.154)
45 6, (45.652, 7.154)
46 6, (46.667, 7.154)
47 6, (47.681, 7.154)
48 6, (48.696, 7.154)
49 6, (49.710, 7.154)
50 6, (50.725, 7.154)
51 6, (51.739, 7.154)
52 6, (52.754, 7.154)
53 6, (53.768, 7.154)
54 6, (54.783, 7.154)
55 6, (55.797, 7.154)
56 6, (56.812, 7.154)
57 6, (57.826, 7.154)
58 6, (58.841, 7.154)
59 6, (59.855, 7.154)
60 6, (60.870, 7.154)
61 6, (61.884, 7.154)
62 6, (62.899, 7.154)
63 6, (63.913, 7.154)
64 6, (64.928, 7.154)
65 6, (65.942, 7.154)
66 6, (66.957, 7.154)
67 6, (67.971, 7.154)
68 6, (68.986, 7.154)
69 6, (70.000, 7.154)
70 6, (71.017, 7.409)
71 6, (72.034, 7.664)
72 6, (73.051, 7.919)
73 6, (74.068, 8.174)
74 6, (75.085, 8.429)
75 6, (76.102, 8.684)
76 6, (77.119, 8.939)
77 6, (78.136, 9.194)
78 6, (79.153, 9.449)
79 6, (80.169, 9.704)
80 6, (81.186, 9.959)
81 6, (82.203, 10.214)
82 6, (83.220, 10.469)
83 6, (84.237, 10.724)
84 6, (85.254, 10.979)
85 6, (86.271, 11.234)
86 6, (87.288, 11.489)
87 6, (88.305, 11.744)
88 6, (89.322, 11.999)
89 6, (90.339, 12.254)
90 6, (91.356, 12.509)
91 6, (92.373, 12.764)
92 6, (93.390, 13.019)
93 6, (94.407, 13.274)
94 6, (95.424, 13.529)
95 6, (96.441, 13.784)
96 6, (97.458, 14.039)
97 6, (98.475, 14.294)
98 6, (99.492, 14.550)
99 6, (100.508, 14.805)
100 6, (101.525, 15.060)
101 6, (102.542, 15.315)
102 6, (103.559, 15.570)
103 6, (104.576, 15.825)
104 6, (105.593, 16.080)
105 6, (106.610, 16.335)
106 6, (107.627, 16.590)
107 6, (108.644, 16.845)
108 6, (109.661, 17.100)
109 6, (110.678, 17.355)
110 6, (111.695, 17.610)
111 6, (112.712, 17.865)
112 6, (113.729, 18.120)
113 6, (114.746, 18.375)
114 6, (115.763, 18.630)
115 6, (116.780, 18.885)
116 6, (117.797, 19.140)
117 6, (118.814, 19.395)
118 6, (119.831, 19.650)
119 6, (120.847, 19.905)
120 6, (121.864, 20.160)
121 6, (122.881, 20.415)
122 6, (123.898, 20.670)
123 6, (124.915, 20.925)
124 6, (125.932, 21.180)
125 6, (126.949, 21.435)
126 6, (127.966, 21.690)
127 6, (128.983, 21.945)
128 6, (130.000, 22.200)
129 6, (131.034, 22.881)
130 6, (132.069, 23.562)
131 6, (133.103, 24.243)
132 6, (134.138, 24.924)
133 6, (135.172, 25.605)
134 6, (136.207, 26.286)
135 6, (137.241, 26.967)
136 6, (138.276, 27.648)
137 6, (139.310, 28.329)
138 6, (140.345, 29.010)
139 6, (141.379, 29.691)
140 6, (142.414, 30.372)
141 6, (143.448, 31.053)
142 6, (144.483, 31.734)
143 6, (145.517, 32.415)
144 6, (146.552, 33.096)
145 6, (147.586, 33.777)
146 6, (148.621, 34.458)
147 6, (149.655, 35.138)
148 6, (150.690, 35.819)
149 6, (151.724, 36.500)
150 6, (152.759, 37.181)
151 6, (153.793, 37.862)
152 6, (154.828, 38.543)
153 6, (155.862, 39.224)
154 6, (156.897, 39.905)
155 6, (157.931, 40.586)
156 6, (158.966, 41.267)
157 6, (160.000, 41.948)
0 7, (0.000, 8.563)
1 7, (1.014, 8.563)
2 7, (2.029, 8.563)
3 7, (3.043, 8.563)
4 7, (4.058, 8.563)
5 7, (5.072, 8.563)
6 7, (6.087, 8.563)
7 7, (7.101, 8.563)
8 7, (8.116, 8.563)
9 7, (9.130, 8.563)
10 7, (10.145, 8.563)
11 7, (11.159, 8.563)
12 7, (12.174, 8.563)
13 7, (13.188, 8.563)
14 7, (14.203, 8.563)
15 7, (15.217, 8.563)
16 7, (16.232, 8.563)
17 7, (17.246, 8.563)
18 7, (18.261, 8.563)
19 7, (19.275, 8.563)
20 7, (20.290, 8.563)
21 7, (21.304, 8.563)
22 7, (22.319, 8.563)
23 7, (23.333, 8.563)
24 7, (24.348, 8.563)
25 7, (25.362, 8.563)
26 7, (26.377, 8.563)
27 7, (27.391, 8.563)
28 7, (28.406, 8.563)
29 7, (29.420, 8.563)
30 7, (30.435, 8.563)
31 7, (31.449, 8.563)
32 7, (32.464, 8.563)
33 7, (33.478, 8.563)
34 7, (34.493, 8.563)
35 7, (35.507, 8.563)
36 7, (36.522, 8.563)
37 7, (37.536, 8.563)
38 7, (38.551, 8.563)
39 7, (39.565, 8.563)
40 7, (40.580, 8.563)
41 7, (41.594, 8.563)
42 7, (42.609, 8.563)
43 7, (43.623, 8.563)
44 7, (44.638, 8.563)
45 7, (45.652, 8.563)
46 7, (46.667, 8.563)
47 7, (47.681, 8.563)
48 7, (48.696, 8.563)
49 7, (49.710, 8.563)
50 7, (50.725, 8.563)
51 7, (51.739, 8.563)
52 7, (52.754, 8.563)
53 7, (53.768, 8.563)
54 7, (54.783, 8.563)
55 7, (55.797, 8.563)
56 7, (56.812, 8.563)
57 7, (57.826, 8.563)
58 7, (58.841, 8.563)
59 7, (59.855, 8.563)
60 7, (60.870, 8.563)
61 7, (61.884, 8.563)
62 7, (62.899, 8.563)
63 7, (63.913, 8.563)
64 7, (64.928, 8.563)
65 7, (65.942, 8.563)
66 7, (66.957, 8.563)
67 7, (67.971, 8.563)
68 7, (68.986, 8.563)
69 7, (70.000, 8.563)
70 7, (71.017, 8.815)
71 7, (72.034, 9.067)
72 7, (73.051, 9.319)
73 7, (74.068, 9.571)
74 7, (75.085, 9.823)
75 7, (76.102, 10.074)
76 7, (77.119, 10.326)
77 7, (78.136, 10.578)
78 7, (79.153, 10.830)
79 7, (80.169, 11.082)
80 7, (81.186, 11.334)
81 7, (82.203, 11.585)
82 7, (83.220, 11.837)
83 7, (84.237, 12.089)
84 7, (85.254, 12.341)
85 7, (86.271, 12.593)
86 7, (87.288, 12.845)
87 7, (88.305, 13.096)
88 7, (89.322, 13.348)
89 7, (90.339, 13.600)
90 7, (91.356, 13.852)
91 7, (92.373, 14.104)
92 7, (93.390, 14.356)
93 7, (94.407, 14.607)
94 7, (95.424, 14.859)
95 7, (96.441, 15.111)
96 7, (97.458, 15.363)
97 7, (98.475, 15.615)
98 7, (99.492, 15.867)
99 7, (100.508, 16.118)
100 7, (101.525, 16.370)
101 7, (102.542, 16.622)
102 7, (103.559, 16.874)
103 7, (104.576, 17.126)
104 7, (105.593, 17.378)
105 7, (106.610, 17.629)
106 7, (107.627, 17.881)
107 7, (108.644, 18.133)
108 7, (109.661, 18.385)
109 7, (110.678, 18.637)
110 7, (111.695, 18.889)
111 7, (112.712, 19.140)
112 7, (113.729, 19.392)
113 7, (114.746, 19.644)
114 7, (115.763, 19.896)
115 7, (116.780, 20.148)
116 7, (117.797, 20.400)
117 7, (118.814, 20.651)
118 7, (119.831, 20.903)
119 7, (120.847, 21.155)
120 7, (121.864, 21.407)
121 7, (122.881, 21.659)
122 7, (123.898, 21.911)
123 7, (124.915, 22.162)
124 7, (125.932, 22.414)
125 7, (126.949, 22.666)
126 7, (127.966, 22.918)
127 7, (128.983, 23.170)
128 7, (130.000, 23.422)
129 7, (131.034, 24.094)
130 7, (132.069, 24.767)
131 7, (133.103, 25.439)
132 7, (134.138, 26.111)
133 7, (135.172, 26.784)
134 7, (136.207, 27.456)
135 7, (137.241, 28.129)
136 7, (138.276, 28.801)
137 7, (139.310, 29.474)
138 7, (140.345, 30.146)
139 7, (141.379, 30.819)
140 7, (142.414, 31.491)
141 7, (143.448, 32.164)
142 7, (144.483, 32.836)
143 7, (145.517, 33.509)
144 7, (146.552, 34.181)
145 7, (147.586, 34.853)
146 7, (148.621, 35.526)
147 7, (149.655, 36.198)
148 7, (150.690, 36.871)
149 7, (151.724, 37.543)
150 7, (152.759, 38.216)
151 7, (153.793, 38.888)
152 7, (154.828, 39.561)
153 7, (155.862, 40.233)
154 7, (156.897, 40.906)
155 7, (157.931, 41.578)
156 7, (158.966, 42.251)
157 7, (160.000, 42.923)
0 8, (0.000, 10.043)
1 8, (1.014, 10.043)
2 8, (2.029, 10.043)
3 8, (3.043, 10.043)
4 8, (4.058, 10.043)
5 8, (5.072, 10.043)
6 8, (6.087, 10.043)
7 8, (7.101, 10.043)
8 8, (8.116, 10.043)
9 8, (9.130, 10.043)
10 8, (10.145, 10.043)
11 8, (11.159, 10.043)
12 8, (12.174, 10.043)
13 8, (13.188, 10.043)
14 8, (14.203, 10.043)
15 8, (15.217, 10.043)
16 8, (16.232, 10.043)
17 8, (17.246, 10.043)
18 8, (18.261, 10.043)
19 8, (19.275, 10.043)
20 8, (20.290, 10.043)
21 8, (21.304, 10.043)
22 8, (22.319, 10.043)
23 8, (23.333, 10.043)
24 8, (24.348, 10.043)
25 8, (25.362, 10.043)
26 8, (26.377, 10.043)
27 8, (27.391, 10.043)
28 8, (28.406, 10.043)
29 8, (29.420, 10.043)
30 8, (30.435, 10.043)
31 8, (31.449, 10.043)
32 8, (32.464, 10.043)
33 8, (33.478, 10.043)
34 8, (34.493, 10.043)
35 8, (35.507, 10.043)
36 8, (36.522, 10.043)
37 8, (37.536, 10.043)
38 8, (38.551, 10.043)
39 8, (39.565, 10.043)
40 8, (40.580, 10.043)
41 8, (41.594, 10.043)
42 8, (42.609, 10.043)
43 8, (43.623, 10.043)
44 8, (44.638, 10.043)
45 8, (45.652, 10.043)
46 8, (46.667, 10.043)
47 8, (47.681, 10.043)
48 8, (48.696, 10.043)
49 8, (49.710, 10.043)
50 8, (50.725, 10.043)
51 8, (51.739, 10.043)
52 8, (52.754, 10.043)
53 8, (53.768, 10.043)
54 8, (54.783, 10.043)
55 8, (55.797, 10.043)
56 8, (56.812, 10.043)
57 8, (57.826, 10.043)
58 8, (58.841, 10.043)
59 8, (59.855, 10.043)
60 8, (60.870, 10.043)
61 8, (61.884, 10.043)
62 8, (62.899, 10.043)
63 8, (63.913, 10.043)
64 8, (64.928, 10.043)
65 8, (65.942, 10.043)
66 8, (66.957, 10.043)
67 8, (67.971, 10.043)
68 8, (68.986, 10.043)
69 8, (70.000, 10.043)
70 8, (71.017, 10.292)
71 8, (72.034, 10.540)
72 8, (73.051, 10.789)
73 8, (74.068, 11.037)
74 8, (75.085, 11.286)
75 8, (76.102, 11.534)
76 8, (77.119, 11.783)
77 8, (78.136, 12.031)
78 8, (79.153, 12.280)
79 8, (80.169, 12.528)
80 8, (81.186, 12.777)
81 8, (82.203, 13.025)
82 8, (83.220, 13.274)
83 8, (84.237, 13.522)
84 8, (85.254, 13.771)
85 8, (86.271, 14.019)
86 8, (87.288, 14.268)
87 8, (88.305, 14.516)
88 8, (89.322, 14.765)
89 8, (90.339, 15.013)
90 8, (91.356, 15.262)
91 8, (92.373, 15.510)
92 8, (93.390, 15.759)
93 8, (94.407, 16.007)
94 8, (95.424, 16.256)
95 8, (96.441, 16.504)
96 8, (97.458, 16.753)
97 8, (98.475, 17.001)
98 8, (99.492, 17.250)
99 8, (100.508, 17.498)
100 8, (101.525, 17.747)
101 8, (102.542, 17.995)
102 8, (103.559, 18.243)
103 8, (104.576, 18.492)
104 8, (105.593, 18.740)
105 8, (106.610, 18.989)
106 8, (107.627, 19.237)
107 8, (108.644, 19.486)
108 8, (109.661, 19.734)
109 8, (110.678, 19.983)
110 8, (111.695, 20.231)
111 8, (112.712, 20.480)
112 8, (113.729, 20.728)
113 8, (114.746, 20.977)
114 8, (115.763, 21.225)
115 8, (116.780, 21.474)
116 8, (117.797, 21.722)
117 8, (118.814, 21.971)
118 8, (119.831, 22.219)
119 8, (120.847, 22.468)
120 8, (121.864, 22.716)
121 8, (122.881, 22.965)
122 8, (123.898, 23.213)
123 8, (124.915, 23.462)
124 8, (125.932, 23.710)
125 8, (126.949, 23.959)
126 8, (127.966, 24.207)
127 8, (128.983, 24.456)
128 8, (130.000, 24.704)
129 8, (131.034, 25.368)
130 8, (132.069, 26.031)
131 8, (133.103, 26.695)
132 8, (134.138, 27.358)
133 8, (135.172, 28.022)
134 8, (136.207, 28.685)
135 8, (137.241, 29.349)
136 8, (138.276, 30.012)
137 8, (139.310, 30.676)
138 8, (140.345, 31.340)
139 8, (141.379, 32.003)
140 8, (142.414, 32.667)
141 8, (143.448, 33.330)
142 8, (144.483, 33.994)
143 8, (145.517, 34.657)
144 8, (146.552, 35.321)
145 8, (147.586, 35.984)
146 8, (148.621, 36.648)
147 8, (149.655, 37.311)
148 8, (150.690, 37.975)
149 8, (151.724, 38.638)
150 8, (152.759, 39.302)
151 8, (153.793, 39.965)
152 8, (154.828, 40.629)
153 8, (155.862, 41.293)
154 8, (156.897, 41.956)
155 8, (157.931, 42.620)
156 8, (158.966, 43.283)
157 8, (160.000, 43.947)
0 9, (0.000, 11.597)
1 9, (1.014, 11.597)
2 9, (2.029, 11.597)
3 9, (3.043, 11.597)
4 9, (4.058, 11.597)
5 9, (5.072, 11.597)
6 9, (6.087, 11.597)
7 9, (7.101, 11.597)
8 9, (8.116, 11.597)
9 9, (9.130, 11.597)
10 9, (10.145, 11.597)
11 9, (11.159, 11.597)
12 9, (12.174, 11.597)
13 9, (13.188, 11.597)
14 9, (14.203, 11.597)
15 9, (15.217, 11.597)
16 9, (16.232, 11.597)
17 9, (17.246, 11.597)
18 9, (18.261, 11.597)
19 9, (19.275, 11.597)
20 9, (20.290, 11.597)
21 9, (21.304, 11.597)
22 9, (22.319, 11.597)
23 9, (23.333, 11.597)
24 9, (24.348, 11.597)
25 9, (25.362, 11.597)
26 9, (26.377, 11.597)
27 9, (27.391, 11.597)
28 9, (28.406, 11.597)
29 9, (29.420, 11.597)
30 9, (30.435, 11.597)
31 9, (31.449, 11.597)
32 9, (32.464, 11.597)
33 9, (33.478, 11.597)
34 9, (34.493, 11.597)
35 9, (35.507, 11.597)
36 9, (36.522, 11.597)
37 9, (37.536, 11.597)
38 9, (38.551, 11.597)
39 9, (39.565, 11.597)
40 9, (40.580, 11.597)
41 9, (41.594, 11.597)
42 9, (42.609, 11.597)
43 9, (43.623, 11.597)
44 9, (44.638, 11.597)
45 9, (45.652, 11.597)
46 9, (46.667, 11.597)
47 9, (47.681, 11.597)
48 9, (48.696, 11.597)
49 9, (49.710, 11.597)
50 9, (50.725, 11.597)
51 9, (51.739, 11.597)
52 9, (52.754, 11.597)
53 9, (53.768, 11.597)
54 9, (54.783, 11.597)
55 9, (55.797, 11.597)
56 9, (56.812, 11.597)
57 9, (57.826, 11.597)
58 9, (58.841, 11.597)
59 9, (59.855, 11.597)
60 9, (60.870, 11.597)
61 9, (61.884, 11.597)
62 9, (62.899, 11.597)
63 9, (63.913, 11.597)
64 9, (64.928, 11.597)
65 9, (65.942, 11.597)
66 9, (66.957, 11.597)
67 9, (67.971, 11.597)
68 9, (68.986, 11.597)
69 9, (70.000, 11.597)
70 9, (71.017, 11.842)
71 9, (72.034, 12.087)
72 9, (73.051, 12.332)
73 9, (74.068, 12.577)
74 9, (75.085, 12.822)
75 9, (76.102, 13.067)
76 9, (77.119, 13.312)
77 9, (78.136, 13.557)
78 9, (79.153, 13.802)
79 9, (80.169, 14.047)
80 9, (81.186, 14.292)
81 9, (82.203, 14.537)
82 9, (83.220, 14.782)
83 9, (84.237, 15.027)
84 9, (85.254, 15.272)
85 9, (86.271, 15.517)
86 9, (87.288, 15.762)
87 9, (88.305, 16.007)
88 9, (89.322, 16.252)
89 9, (90.339, 16.497)
90 9, (91.356, 16.742)
91 9, (92.373, 16.987)
92 9, (93.390, 17.232)
93 9, (94.407, 17.477)
94 9, (95.424, 17.722)
95 9, (96.441, 17.967)
96 9, (97.458, 18.212)
97 9, (98.475, 18.457)
98 9, (99.492, 18.702)
99 9, (100.508, 18.947)
100 9, (101.525, 19.192)
101 9, (102.542, 19.437)
102 9, (103.559, 19.682)
103 9, (104.576, 19.926)
104 9, (105.593, 20.171)
105 9, (106.610, 20.416)
106 9, (107.627, 20.661)
107 9, (108.644, 20.906)
108 9, (109.661, 21.151)
109 9, (110.678, 21.396)
110 9, (111.695, 21.641)
111 9, (112.712, 21.886)
112 9, (113.729, 22.131)
113 9, (114.746, 22.376)
114 9, (115.763, 22.621)
115 9, (116.780, 22.866)
116 9, (117.797, 23.111)
117 9, (118.814, 23.356)
118 9, (119.831, 23.601)
119 9, (120.847, 23.846)
120 9, (121.864, 24.091)
121 9, (122.881, 24.336)
122 9, (123.898, 24.581)
123 9, (124.915, 24.826)
124 9, (125.932, 25.071)
125 9, (126.949, 25.316)
126 9, (127.966, 25.561)
127 9, (128.983, 25.806)
128 9, (130.000, 26.051)
129 9, (131.034, 26.705)
130 9, (132.069, 27.359)
131 9, (133.103, 28.013)
132 9, (134.138, 28.668)
133 9, (135.172, 29.322)
134 9, (136.207, 29.976)
135 9, (137.241, 30.630)
136 9, (138.276, 31.284)
137 9, (139.310, 31.938)
138 9, (140.345, 32.592)
139 9, (141.379, 33.247)
140 9, (142.414, 33.901)
141 9, (143.448, 34.555)
142 9, (144.483, 35.209)
143 9, (145.517, 35.863)
144 9, (146.552, 36.517)
145 9, (147.586, 37.172)
146 9, (148.621, 37.826)
147 9, (149.655, 38.480)
148 9, (150.690, 39.134)
149 9, (151.724, 39.788)
150 9, (152.759, 40.442)
151 9, (153.793, 41.096)
152 9, (154.828, 41.751)
153 9, (155.862, 42.405)
154 9, (156.897, 43.059)
155 9, (157.931, 43.713)
156 9, (158.966, 44.367)
157 9, (160.000, 45.021)
0 10, (0.000, 13.229)
1 10, (1.014, 13.229)
2 10, (2.029, 13.229)
3 10, (3.043, 13.229)
4 10, (4.058, 13.229)
5 10, (5.072, 13.229)
6 10, (6.087, 13.229)
7 10, (7.101, 13.229)
8 10, (8.116, 13.229)
9 10, (9.130, 13.229)
10 10, (10.145, 13.229)
11 10, (11.159, 13.229)
12 10, (12.174, 13.229)
13 10, (13.188, 13.229)
14 10, (14.203, 13.229)
15 10, (15.217, 13.229)
16 10, (16.232, 13.229)
17 10, (17.246, 13.229)
18 10, (18.261, 13.229)
19 10, (19.275, 13.229)
20 10, (20.290, 13.229)
21 10, (21.304, 13.229)
22 10, (22.319, 13.229)
23 10, (23.333, 13.229)
24 10, (24.348, 13.229)
25 10, (25.362, 13.229)
26 10, (26.377, 13.229)
27 10, (27.391, 13.229)
28 10, (28.406, 13.229)
29 10, (29.420, 13.229)
30 10, (30.435, 13.229)
31 10, (31.449, 13.229)
32 10, (32.464, 13.229)
33 10, (33.478, 13.229)
34 10, (34.493, 13.229)
35 10, (35.507, 13.229)
36 10, (36.522, 13.229)
37 10, (37.536, 13.229)
38 10, (38.551, 13.229)
39 10, (39.565, 13.229)
40 10, (40.580, 13.229)
41 10, (41.594, 13.229)
42 10, (42.609, 13.229)
43 10, (43.623, 13.229)
44 10, (44.638, 13.229)
45 10, (45.652, 13.229)
46 10, (46.667, 13.229)
47 10, (47.681, 13.229)
48 10, (48.696, 13.229)
49 10, (49.710, 13.229)
50 10, (50.725, 13.229)
51 10, (51.739, 13.229)
52 10, (52.754, 13.229)
53 10, (53.768, 13.229)
54 10, (54.783, 13.229)
55 10, (55.797, 13.229)
56 10, (56.812, 13.229)
57 10, (57.826, 13.229)
58 10, (58.841, 13.229)
59 10, (59.855, 13.229)
60 10, (60.870, 13.229)
61 10, (61.884, 13.229)
62 10, (62.899, 13.229)
63 10, (63.913, 13.229)
64 10, (64.928, 13.229)
65 10, (65.942, 13.229)
66 10, (66.957, 13.229)
67 10, (67.971, 13.229)
68 10, (68.986, 13.229)
69 10, (70.000, 13.229)
70 10, (71.017, 13.470)
71 10, (72.034, 13.711)
72 10, (73.051, 13.953)
73 10, (74.068, 14.194)
74 10, (75.085, 14.435)
75 10, (76.102, 14.677)
76 10, (77.119, 14.918)
77 10, (78.136, 15.159)
78 10, (79.153, 15.400)
79 10, (80.169, 15.642)
80 10, (81.186, 15.883)
81 10, (82.203, 16.124)
82 10, (83.220, 16.366)
83 10, (84.237, 16.607)
84 10, (85.254, 16.848)
85 10, (86.271, 17.090)
86 10, (87.288, 17.331)
87 10, (88.305, 17.572)
88 10, (89.322, 17.813)
89 10, (90.339, 18.055)
90 10, (91.356, 18.296)
91 10, (92.373, 18.537)
92 10, (93.390, 18.779)
93 10, (94.407, 19.020)
94 10, (95.424, 19.261)
95 10, (96.441, 19.502)
96 10, (97.458, 19.744)
97 10, (98.475, 19.985)
98 10, (99.492, 20.226)
99 10, (100.508, 20.468)
100 10, (101.525, 20.709)
101 10, (102.542, 20.950)
102 10, (103.559, 21.191)
103 10, (104.576, 21.433)
104 10, (105.593, 21.674)
105 10, (106.610, 21.915)
106 10, (107.627, 22.157)
107 10, (108.644, 22.398)
108 10, (109.661, 22.639)
109 10, (110.678, 22.880)
110 10, (111.695, 23.122)
111 10, (112.712, 23.363)
112 10, (113.729, 23.604)
113 10, (114.746, 23.846)
114 10, (115.763, 24.087)
115 10, (116.780, 24.328)
116 10, (117.797, 24.570)
117 10, (118.814, 24.811)
118 10, (119.831, 25.052)
119 10, (120.847, 25.293)
120 10, (121.864, 25.535)
121 10, (122.881, 25.776)
122 10, (123.898, 26.017)
123 10, (124.915, 26.259)
124 10, (125.932, 26.500)
125 10, (126.949, 26.741)
126 10, (127.966, 26.982)
127 10, (128.983, 27.224)
128 10, (130.000, 27.465)
129 10, (131.034, 28.109)
130 10, (132.069, 28.754)
131 10, (133.103, 29.398)
132 10, (134.138, 30.042)
133 10, (135.172, 30.687)
134 10, (136.207, 31.331)
135 10, (137.241, 31.975)
136 10, (138.276, 32.619)
137 10, (139.310, 33.264)
138 10, (140.345, 33.908)
139 10, (141.379, 34.552)
140 10, (142.414, 35.197)
141 10, (143.448, 35.841)
142 10, (144.483, 36.485)
143 10, (145.517, 37.130)
144 10, (146.552, 37.774)
145 10, (147.586, 38.418)
146 10, (148.621, 39.063)
147 10, (149.655, 39.707)
148 10, (150.690, 40.351)
149 10, (151.724, 40.995)
150 10, (152.759, 41.640)
151 10, (153.793, 42.284)
152 10, (154.828, 42.928)
153 10, (155.862, 43.573)
154 10, (156.897, 44.217)
155 10, (157.931, 44.861)
156 10, (158.966, 45.506)
157 10, (160.000, 46.150)
0 11, (0.000, 14.942)
1 11, (1.014, 14.942)
2 11, (2.029, 14.942)
3 11, (3.043, 14.942)
4 11, (4.058, 14.942)
5 11, (5.072, 14.942)
6 11, (6.087, 14.942)
7 11, (7.101, 14.942)
8 11, (8.116, 14.942)
9 11, (9.130, 14.942)
10 11, (10.145, 14.942)
11 11, (11.159, 14.942)
12 11, (12.174, 14.942)
13 11, (13.188, 14.942)
14 11, (14.203, 14.942)
15 11, (15.217, 14.942)
16 11, (16.232, 14.942)
17 11, (17.246, 14.942)
18 11, (18.261, 14.942)
19 11, (19.275, 14.942)
20 11, (20.290, 14.942)
21 11, (21.304, 14.942)
22 11, (22.319, 14.942)
23 11, (23.333, 14.942)
24 11, (24.348, 14.942)
25 11, (25.362, 14.942)
26 11, (26.377, 14.942)
27 11, (27.391, 14.942)
28 11, (28.406, 14.942)
29 11, (29.420, 14.942)
30 11, (30.435, 14.942)
31 11, (31.449, 14.942)
32 11, (32.464, 14.942)
33 11, (33.478, 14.942)
34 11, (34.493, 14.942)
35 11, (35.507, 14.942)
36 11, (36.522, 14.942)
37 11, (37.536, 14.942)
38 11, (38.551, 14.942)
39 11, (39.565, 14.942)
40 11, (40.580, 14.942)
41 11, (41.594, 14.942)
42 11, (42.609, 14.942)
43 11, (43.623, 14.942)
44 11, (44.638, 14.942)
45 11, (45.652, 14.942)
46 11, (46.667, 14.942)
47 11, (47.681, 14.942)
48 11, (48.696, 14.942)
49 11, (49.710, 14.942)
50 11, (50.725, 14.942)
51 11, (51.739, 14.942)
52 11, (52.754, 14.942)
53 11, (53.768, 14.942)
54 11, (54.783, 14.942)
55 11, (55.797, 14.942)
56 11, (56.812, 14.942)
57 11, (57.826, 14.942)
58 11, (58.841, 14.942)
59 11, (59.855, 14.942)
60 11, (60.870, 14.942)
61 11, (61.884, 14.942)
62 11, (62.899, 14.942)
63 11, (63.913, 14.942)
64 11, (64.928, 14.942)
65 11, (65.942, 14.942)
66 11, (66.957, 14.942)
67 11, (67.971, 14.942)
68 11, (68.986, 14.942)
69 11, (70.000, 14.942)
70 11, (71.017, 15.179)
71 11, (72.034, 15.417)
72 11, (73.051, 15.654)
73 11, (74.068, 15.892)
74 11, (75.085, 16.129)
75 11, (76.102, 16.367)
76 11, (77.119, 16.604)
77 11, (78.136, 16.841)
78 11, (79.153, 17.079)
79 11, (80.169, 17.316)
80 11, (81.186, 17.554)
81 11, (82.203, 17.791)
82 11, (83.220, 18.029)
83 11, (84.237, 18.266)
84 11, (85.254, 18.503)
85 11, (86.271, 18.741)
86 11, (87.288, 18.978)
87 11, (88.305, 19.216)
88 11, (89.322, 19.453)
89 11, (90.339, 19.690)
90 11, (91.356, 19.928)
91 11, (92.373, 20.165)
92 11, (93.390, 20.403)
93 11, (94.407, 20.640)
94 11, (95.424, 20.878)
95 11, (96.441, 21.115)
96 11, (97.458, 21.352)
97 11, (98.475, 21.590)
98 11, (99.492, 21.827)
99 11, (100.508, 22.065)
100 11, (101.525, 22.302)
101 11, (102.542, 22.539)
102 11, (103.559, 22.777)
103 11, (104.576, 23.014)
104 11, (105.593, 23.252)
105 11, (106.610, 23.489)
106 11, (107.627, 23.727)
107 11, (108.644, 23.964)
108 11, (109.661, 24.201)
109 11, (110.678, 24.439)
110 11, (111.695, 24.676)
111 11, (112.712, 24.914)
112 11, (113.729, 25.151)
113 11, (114.746, 25.388)
114 11, (115.763, 25.626)
115 11, (116.780, 25.863)
116 11, (117.797, 26.101)
117 11, (118.814, 26.338)
118 11, (119.831, 26.576)
119 11, (120.847, 26.813)
120 11, (121.864, 27.050)
121 11, (122.881, 27.288)
122 11, (123.898, 27.525)
123 11, (124.915, 27.763)
